User ID,Round-Trip Time [ms],IP Address,ASN,User Agent String,Device Type,Login Successful,year,month,day,hour,minute,Is Failed Login,Is Attack,Day Slot,Browser Family,OS Family,Is Bot
-7134812694048092730,579.0,84.209.181.135,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20081407 Firefox/20.0,mobile,1,2020,11,4,19,4,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-8848447979279016622,505.0,84.208.81.66,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,3,10,9,45,0,0,day,Opera Mobile,Android,False
-2406114098892274743,493.0,80.232.120.191,25400,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.122 Mobile Safari/537.36",mobile,0,2020,11,6,22,2,1,0,late night,Chrome,iOS,False
-1291666274568576167,34.0,79.160.211.33,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1602,mobile,1,2021,1,16,9,29,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-4384935141338942049,1495.0,84.208.183.98,41164,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",mobile,1,2020,5,8,8,57,0,0,day,Opera Mobile,Android,False
768299336329602515,1078.0,84.208.50.26,41164,"Mozilla/5.0  (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36 PHX/4.5",tablet,1,2020,8,7,14,58,0,0,day,Chrome Mobile WebView,iOS,False
881458508930782508,3309.0,51.175.194.227,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 12_3_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",mobile,1,2020,12,2,19,10,0,0,day,Mobile Safari,iOS,False
-6696753062679723969,558.0,188.126.201.51,41164,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",mobile,1,2020,10,20,10,3,0,1,day,Android,Android,False
-6304422428437561797,493.0,80.232.109.34,25400,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,5,12,19,29,0,0,day,Opera Mobile,Android,False
-1413001915020423334,603.0,10.0.75.79,29695,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",mobile,0,2020,4,30,12,42,1,0,day,Opera Mobile,Android,False
960989255833188306,485.0,79.160.46.42,29695,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.96 Mobile Safari/537.36 variation/10579",mobile,1,2020,3,15,21,38,0,0,day,Chrome Mobile,Android,False
7458430823544651903,936.0,84.209.191.174,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,10,5,18,15,0,0,day,Android,Android,False
-2740606466510867026,472.0,10.0.57.124,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1603 variation/246543,mobile,1,2020,8,4,22,3,0,0,late night,Mobile Safari UI/WKWebView,iOS,False
-7502295380471416573,367.0,51.175.175.126,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1673 (Chrome variation/249077,mobile,0,2020,6,26,8,5,1,0,day,Mobile Safari UI/WKWebView,iOS,False
3811884981312265114,648.0,84.208.62.139,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_5 like Mac OS X) Build/NDQS26.69-64-8; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36",tablet,1,2020,10,27,18,5,0,1,day,Chrome Mobile WebView,iOS,False
-3581418035605985618,477.0,31.169.50.131,50304,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",mobile,0,2020,11,14,20,30,1,0,day,Android,Android,False
-5910647926295921146,601.0,10.0.113.50,500034,"Mozilla/5.0  (Linux; Android 4.1.1; NX007HD8G) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 OPR/52.1.2254.2306.54290",mobile,1,2020,4,20,9,37,0,0,day,Opera Mobile,Android,False
-1829024423630228316,25.0,10.0.71.252,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/48.0.2564.106 Mobile Safari/537.36 PHX/5.4 variation/212319",mobile,1,2020,3,24,17,55,0,0,day,Chrome Mobile,iOS,False
-4324475583306591935,907.0,84.209.50.141,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610,mobile,0,2020,5,11,8,49,1,0,day,Mobile Safari UI/WKWebView,iOS,False
6311640263981105047,564.0,78.156.2.58,41164,Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20100101 Firefox/20.0.0.1601 variation/119101,mobile,0,2021,2,27,9,17,1,0,day,Firefox Mobile,Android,False
-4324475583306591935,756.0,80.203.228.194,15659,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",mobile,0,2020,5,26,12,54,1,0,day,Opera Mobile,Android,False
6798835698063496633,447.0,37.191.206.49,57963,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,8,8,17,53,0,0,day,Android,Android,False
-4324475583306591935,549.0,84.208.8.148,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0 (Chrome variation/245232,mobile,0,2020,8,15,12,40,1,0,day,Mobile Safari UI/WKWebView,iOS,False
-8086177875932075378,586.0,51.175.126.243,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610 variation/247582,mobile,1,2020,4,21,21,25,0,0,day,Mobile Safari UI/WKWebView,iOS,False
3540978258921612890,555.0,79.160.68.161,29695,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,1,2020,10,7,15,38,0,0,day,Android,Android,False
2589116561673136215,519.0,84.208.18.115,41164,"Mozilla/5.0  (x86_64) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/201938",mobile,1,2020,11,2,19,39,0,0,day,Safari,Other,False
6749376569221729647,19.0,109.247.103.151,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/286326",tablet,1,2020,6,18,15,32,0,0,day,Android,Android,False
6224011587183595289,448.0,10.0.71.254,29695,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A9000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1933.138 Mobile Safari/537.36",mobile,1,2021,2,6,13,38,0,0,day,Chrome,Android,False
4495272825577746104,778.0,77.106.185.219,29492,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,5,29,11,45,0,0,day,Opera Mobile,Android,False
4529133483323564208,447.0,84.209.3.58,41164,"Mozilla/5.0  (Linux; Android 4.1.1; NX007HD8G) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 OPR/52.1.2254.2306.54290",mobile,1,2020,4,4,19,43,0,0,day,Opera Mobile,Android,False
-4324475583306591935,541.0,84.208.10.211,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0 (Chrome variation/245256,mobile,0,2020,10,15,13,14,1,0,day,Mobile Safari UI/WKWebView,iOS,False
2971270395066281045,551.0,10.0.73.54,29695,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/530.17 (KHTML, like Gecko Version/4.0 Mobile Safari/530.17 variation/276996",mobile,1,2020,10,13,17,45,0,0,day,Mobile Safari,iOS,False
-4324475583306591935,638.0,10.3.175.235,137510,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1939.71 Mobile Safari/537.36",mobile,0,2020,9,28,17,47,1,0,day,Chrome,Android,False
-4119870754153703311,647.0,10.0.77.212,29695,"Mozilla/5.0  (Linux; U; Android 2.2) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36",mobile,0,2020,3,11,9,14,1,0,day,Chrome Mobile,Android,False
7950853800746729921,542.0,84.208.163.220,41164,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,1,2020,10,26,23,14,0,0,late night,Android,Android,False
-1228009995954814248,452.0,84.208.108.166,41164,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,12,19,11,57,1,0,day,Android,Android,False
862696874618720952,464.0,84.48.191.188,15659,"Mozilla/5.0  (Linux; U; Android 2.3.3; en-gb; GT-I9000 Build/GINGERBREAD) Build/NDQS26.69-64-11-16; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/56.0.2924.87 Mobile Safari/537.36 OPR/52.1.2254.2274.54298",mobile,1,2020,12,20,18,15,0,0,day,Opera Mobile,Android,False
-4953496069887452914,464.0,84.209.148.83,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_5 like Mac OS X) Build/NDQS26.69-64-8; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36",tablet,1,2020,10,2,13,43,0,0,day,Chrome Mobile WebView,iOS,False
3159508610418215911,487.0,10.0.64.121,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",mobile,1,2020,11,29,3,8,0,0,early morning,Android,Android,False
7172010168717770753,500.0,10.0.113.50,500034,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",mobile,1,2020,5,19,18,36,0,0,day,Opera Mobile,Android,False
2828309103806071945,437.0,92.220.36.242,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1603 variation/246536,mobile,1,2020,8,3,7,28,0,0,early morning,Mobile Safari UI/WKWebView,iOS,False
2959823775539418707,668.0,80.232.75.35,25400,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_0_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/145287",mobile,0,2020,6,16,19,37,1,0,day,Mobile Safari,iOS,False
-4621550868545113190,424.0,10.0.63.45,29695,"Mozilla/5.0  (Linux; U; Android 4.0.3; nb-no; U9200 Build/HuaweiU9200) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.99 Mobile Safari/537.36 OPR/52.1.2254.2306.54484",mobile,1,2020,5,21,17,58,0,0,day,Opera Mobile,Android,False
-6408834725722671564,849.0,51.175.191.120,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_5 like Mac OS X) Build/NDQS26.69-64-8; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.101 Mobile Safari/537.36",tablet,1,2020,11,25,18,30,0,0,day,Chrome Mobile WebView,iOS,False
-8016049306902325121,571.0,84.209.134.131,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,3,9,20,22,0,0,day,Opera Mobile,Android,False
-6420072434355533221,512.0,84.209.37.9,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,2,16,20,15,0,0,day,Opera Mobile,Android,False
5875260177304839938,728.0,23.5.62.176,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,4,9,19,30,0,0,day,Opera Mobile,Android,False
3811960814457153031,589.0,37.191.191.60,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.114 Mobile Safari/537.36",mobile,1,2020,5,7,16,55,0,0,day,Chrome,iOS,False
7148518659381904865,825.0,80.232.115.137,25400,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2218.142 Mobile Safari/537.36",mobile,1,2020,11,28,20,32,0,0,day,Chrome,iOS,False
-5856670105049794968,410.0,37.191.189.114,57963,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,3,27,10,45,0,0,day,Opera Mobile,Android,False
-4324475583306591935,498.0,81.167.250.8,29695,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",mobile,0,2020,9,13,5,4,1,0,early morning,Android,Android,False
-451582498779259700,1001.0,46.212.47.84,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,8,3,6,38,0,0,early morning,Android,Android,False
7658005940558620115,721.0,37.191.208.128,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.4.0.36 Chrome/81.0.4044.1929.95 Mobile Safari/537.36",mobile,1,2020,8,8,17,16,0,0,day,Chrome,iOS,False
-6642465390581965971,723.0,10.0.61.65,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36 OPT/2.3",mobile,1,2020,11,27,15,7,0,0,day,Chrome,iOS,False
-4324475583306591935,436.0,51.175.222.123,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.34 Mobile Safari/537.36",mobile,0,2020,8,21,14,21,1,0,day,Chrome,iOS,False
-7527667147071671123,24.0,37.191.185.36,57963,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2.3433 Mobile/15E148 Safari/604.1",mobile,1,2021,2,11,15,20,0,0,day,Mobile Safari,iOS,False
-5249163798682197532,404.0,80.203.241.97,15659,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,0,2020,6,20,18,40,1,0,day,Android,Android,False
-4324475583306591935,514.0,84.208.27.41,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,0,2020,6,23,19,4,1,0,day,Android,Android,False
8989255942619221207,37.0,10.3.8.223,31020,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1603 (Chrome variation/246540,mobile,0,2020,8,4,10,48,1,0,day,Mobile Safari UI/WKWebView,iOS,False
-5386664377065759933,543.0,10.0.63.38,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,3,20,19,25,0,0,day,Opera Mobile,Android,False
3002239995813660254,502.0,51.174.132.148,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.117 Mobile Safari/537.36 PHX/5.4",mobile,0,2020,7,27,18,34,1,0,day,Chrome,iOS,False
6578465827320990421,442.0,185.4.37.255,49082,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",mobile,1,2020,12,26,17,53,0,0,day,Mobile Safari,iOS,False
8908251152359497600,443.0,10.0.59.97,29695,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",mobile,1,2020,12,27,14,9,0,0,day,Android,Android,False
4991904808761473474,545.0,10.0.74.73,29695,"Mozilla/5.0  (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277071",mobile,1,2020,8,7,7,59,0,0,early morning,Mobile Safari,iOS,False
1802949776492912598,617.0,84.209.108.45,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0,mobile,1,2020,9,21,15,27,0,0,day,Mobile Safari UI/WKWebView,iOS,False
8176775229623049114,601.0,10.0.63.129,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",mobile,1,2020,3,14,18,33,0,0,day,Mobile Safari,iOS,False
-4324475583306591935,709.0,91.102.27.204,41741,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,0,2020,7,13,23,0,1,0,late night,Android,Android,False
-4324475583306591935,460.0,10.0.58.115,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0,mobile,0,2020,8,27,14,57,1,0,day,Mobile Safari UI/WKWebView,iOS,False
-4260442125356291066,552.0,84.208.63.66,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 PHX/6.0",mobile,1,2020,2,17,11,5,0,0,day,Chrome Mobile,iOS,False
-570892914623558991,494.0,51.175.174.83,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NPS26.116-51; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36",mobile,0,2020,2,6,14,43,1,0,day,Chrome Mobile WebView,iOS,False
-4324475583306591935,618.0,51.175.143.58,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20150101 Firefox/20.0 (Chrome variation/245239,mobile,0,2020,9,3,14,50,1,0,day,Mobile Safari UI/WKWebView,iOS,False
-7714361895993451482,727.0,84.209.63.144,41164,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0.0.3605 Mobile/10B500 Safari/8536.25",mobile,1,2021,2,21,17,53,0,0,day,Mobile Safari,iOS,False
6132760433045688358,671.0,46.212.112.174,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,4,11,6,38,0,0,early morning,Opera Mobile,Android,False
4801139406294788951,791.0,84.209.234.91,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.138 Mobile Safari/537.36,gzip(gfe,gzip(gfe",mobile,1,2020,10,31,6,7,0,0,early morning,Chrome,iOS,False
-3829132428781958745,492.0,37.191.210.232,57963,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",mobile,1,2020,10,25,18,48,0,0,day,Mobile Safari,iOS,False
-4324475583306591935,20.0,92.220.207.196,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610 variation/247606,mobile,0,2020,7,13,11,42,1,0,day,Mobile Safari UI/WKWebView,iOS,False
-6226312704714015258,501.0,37.191.155.100,57963,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0.0.3605 Mobile/10B500 Safari/8536.25",mobile,1,2021,2,10,16,21,0,0,day,Mobile Safari,iOS,False
1504820904694527360,539.0,79.161.135.126,29695,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/86.0.4240.75 Mobile Safari/537.36 OPR/52.1.2254.2278.54290",tablet,1,2020,3,7,20,38,0,0,day,Opera Mobile,iOS,False
-320735286531049910,470.0,84.209.4.151,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,2,9,22,24,0,0,late night,Opera Mobile,Android,False
-8429835125648658308,748.0,84.48.199.90,15659,"Mozilla/5.0  (Linux; Android 5.0; SAMSUNG SM-G900F) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69199",mobile,0,2020,9,30,9,25,1,0,day,Android,Android,False
-4324475583306591935,464.0,51.175.167.128,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko CriOS/71.0.3578.89 Mobile/15B150 Safari/604.1",tablet,0,2020,10,24,19,29,1,0,day,Chrome Mobile iOS,iOS,False
1017380000177007431,470.0,37.191.141.173,57963,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,1,2020,2,15,7,55,0,0,early morning,Opera Mobile,Android,False
7910365342930106301,535.0,185.12.59.159,50304,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0,mobile,1,2020,10,5,8,15,0,0,day,Mobile Safari UI/WKWebView,iOS,False
-4960958316958894385,580.0,62.97.174.97,41164,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",mobile,0,2020,4,25,12,24,1,0,day,Opera Mobile,Android,False
-4324475583306591935,29.0,46.46.196.31,2116,"Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457",mobile,0,2020,2,10,23,1,1,0,late night,Mobile Safari,iOS,False
612414375729071070,819.0,10.0.60.158,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0 variation/245228,mobile,1,2020,11,6,14,42,0,0,day,Mobile Safari UI/WKWebView,iOS,False
27283811040686970,451.0,23.5.57.226,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) play Build/PPYS29.105-134-2; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36",mobile,1,2020,2,10,18,17,0,0,day,Chrome Mobile WebView,iOS,False
-4324475583306591935,1599.0,62.97.190.245,41164,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1602 (Chrome variation/289745,tablet,0,2020,12,29,12,44,1,0,day,Mobile Safari UI/WKWebView,iOS,False
316959478738213421,672.0,84.209.115.11,41164,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",mobile,1,2020,7,23,9,42,0,0,day,Android,Android,False
8712040915125792576,539.0,51.175.72.70,29695,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 Hawk/TurboBrowser/v3.0.0.4.15.06",mobile,1,2020,2,4,16,16,0,0,day,Chrome Mobile WebView,Android,False
